objectid,sat_code,WOONPLAATSNAAM,DATUM_PLAATSING,DATUM_INGEBRUIKNAME,HOOFDSOORT,GEMNAAM,X,Y,POSTCODE,ID
"7901601",5G NR,Monnickendam,2020/06/12,2020/06/12,5G NR,Waterland,131250,495940,1141SE,263627255
"7901602",5G NR,Westerhaar-Vriezenveense,2021/01/29,2021/01/29,5G NR,Twenterand,239307,496680,7676AP,2505633693
"7901603",5G NR,IJmuiden,2021/10/21,2021/10/21,5G NR,Velsen,100945,496295,1974TT,8967649001
"7901604",5G NR,Oldebroek,2020/12/11,2020/12/11,5G NR,Oldebroek,191058,496188,8096RK,2161326110
"7901605",5G NR,Lemele,2020/05/19,2020/05/19,5G NR,Ommen,225366,496694,8148PS,4576170734
"7901606",5G NR,Zaandam,2020/05/14,2020/05/14,5G NR,Zaanstad,116530,496390,1508XB,7777674371
"7901607",5G NR,Zaandam,2020/05/14,2020/05/14,5G NR,Zaanstad,115891,496526,1506GM,3090599451
"7901608",5G NR,Lelystad,2020/07/28,2020/07/28,5G NR,Lelystad,157108,496605,8218AA,5776912647
"7901609",5G NR,IJmuiden,2020/05/14,2020/05/14,5G NR,Velsen,102286,496892,1972GT,4271248589
"7901610",5G NR,IJmuiden,2021/11/05,2021/11/05,5G NR,Velsen,103190,497108,1971GC,6934158121
"7901611",5G NR,Biddinghuizen,2021/02/05,2021/02/05,5G NR,Dronten,176377,496950,8256SB,2703752750
"7901612",5G NR,Marken,2020/05/14,2020/05/14,5G NR,Waterland,136340,496943,1156BV,5236870551
"7901613",5G NR,Zaandam,2021/04/23,2021/04/23,5G NR,Zaanstad,116865,497122,1508BR,7515298584
"7901614",5G NR,IJmuiden,2021/11/05,2021/11/05,5G NR,Velsen,102246,497462,1972MH,2113138943
"7901615",5G NR,Langeveen,2020/07/28,2020/07/28,5G NR,Tubbergen,245154,498258,7679TH,2059953457
"7902073",5G NR,Oss,2020/09/11,2020/09/11,5G NR,Oss,165715,419222,5349AE,7392905656
"7902074",5G NR,Mook,2020/05/28,2020/05/28,5G NR,Mook en Middelaar,189074,419338,6585KD,555510032
"7902075",5G NR,Oss,2020/08/28,2020/08/28,5G NR,Oss,162498,419317,5345PS,9024424811
"7902076",5G NR,Oss,2020/12/11,2020/12/11,5G NR,Oss,164987,419334,5342CC,8809342932
"7902077",5G NR,Middelharnis,2020/10/09,2020/10/09,5G NR,Middelharnis,71820,420022,3241LS,6496221455
"7902078",5G NR,Oss,2020/07/28,2020/07/28,5G NR,Oss,164182,419366,5341GM,3854110531
"7902079",5G NR,Oss,2021/05/12,2021/05/12,5G NR,Oss,163839,419669,5341TE,7763866725
"7902080",5G NR,Werkendam,2020/10/23,2020/10/23,5G NR,Werkendam,113878,419997,4251MV,1013429178
"7902081",5G NR,Oss,2020/05/19,2020/05/19,5G NR,Oss,164741,419919,5348KW,6276193151
"7902082",5G NR,Klaaswaal,2020/08/28,2020/08/28,5G NR,Cromstrijen,90159,420400,3286AR,8399006190
"7902083",5G NR,Nieuwendijk,2020/05/14,2020/05/14,5G NR,Werkendam,123268,420231,4255GW,5736032905
"7902084",5G NR,Berghem,2021/08/20,2021/08/20,5G NR,Oss,167410,420155,5351DT,9721866960
"7902085",5G NR,Heumen,2020/05/28,2020/05/28,5G NR,Heumen,187147,420263,6581KA,4337231343
"7902086",5G NR,Oss,2020/06/25,2020/06/25,5G NR,Oss,164305,420208,5341BC,5637177005
"7902087",5G NR,Herpen,2020/08/28,2020/08/28,5G NR,Oss,171892,420262,5373KD,2651860808
"7902088",5G NR,Oss,2021/03/12,2021/03/12,5G NR,Oss,165327,420405,5348BH,6870130624
"7902089",5G NR,s-Gravendeel,2020/05/14,2020/05/14,5G NR,Binnenmaas,102007,420988,3295CA,9142590290
"7902090",5G NR,Oss,2021/11/05,2021/11/05,5G NR,Oss,166216,420731,5348LA,4010128825
"7902091",5G NR,Zuid-Beijerland,2020/05/19,2020/05/19,5G NR,Korendijk,86400,421220,3284LA,9969442703
"7902092",5G NR,Groesbeek,2020/06/25,2020/06/25,5G NR,Groesbeek,193560,420911,6562AV,2186140800
"7902093",5G NR,Melissant,2020/12/04,2020/12/04,5G NR,Dirksland,64343,421613,3248LK,7964743534
"7902094",5G NR,Dordrecht,2020/05/14,2020/05/14,5G NR,Dordrecht,106096,421150,3328EE,5212536550
"7902095",5G NR,Dordrecht,2020/05/14,2020/05/14,5G NR,Dordrecht,103313,421212,3316GD,2127370929
"7902096",5G NR,Tiel,2020/10/29,2020/10/29,5G NR,Tiel,157231,432519,4006EB,686232029
"7902097",5G NR,Tiel,2020/07/28,2020/07/28,5G NR,Tiel,158065,432543,4001KH,4928556067
"7902098",5G NR,Herwen,2020/09/11,2020/09/11,5G NR,Rijnwaarden,204528,432798,6914KK,59639851
"7902099",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,97395,432923,3079WE,308490871
"7902100",5G NR,Botlek Rotterdam,2020/07/28,2020/07/28,5G NR,Rotterdam,79336,433243,3197KS,7956163868
"7902101",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,95618,433028,3076BD,828222403
"7902102",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,94811,433048,3075VC,1014256698
"7902103",5G NR,Rotterdam,2020/09/11,2020/09/11,5G NR,Rotterdam,93038,433089,3084BD,2660323172
"7902104",5G NR,Deil,2020/05/19,2020/05/19,5G NR,Geldermalsen,144139,432742,4158ER,9161884209
"7902105",5G NR,Ridderkerk,2021/09/20,2021/09/20,5G NR,Ridderkerk,102026,433131,2983GT,9113685918
"7902106",5G NR,Zwartewaal,2021/02/11,2021/02/11,5G NR,Brielle,74268,433565,3238LE,9274175409
"7901616",5G NR,Westzaan,2020/05/14,2020/05/14,5G NR,Zaanstad,113813,497952,1551SP,9794860660
"7901617",5G NR,Velsen-Noord,2020/05/14,2020/05/14,5G NR,Velsen,104630,498068,1951AH,7986060516
"7901618",5G NR,Koog aan de Zaan,2020/05/14,2020/05/14,5G NR,Zaanstad,115900,498033,1541JZ,343562131
"7901619",5G NR,Velsen-Noord,2021/01/29,2021/01/29,5G NR,Velsen,105695,498335,1951NE,4539917497
"7901620",5G NR,Beverwijk,2020/05/14,2020/05/14,5G NR,Beverwijk,106356,498365,1948RG,8554335589
"7901621",5G NR,Velsen-Noord,2020/05/14,2020/05/14,5G NR,Velsen,103122,498401,1975AM,732123676
"7901622",5G NR,Zwolle,2020/05/19,2020/05/19,5G NR,Zwolle,204609,498760,8015AA,1655982931
"7901623",5G NR,Zwolle,2020/05/19,2020/05/19,5G NR,Zwolle,203914,499033,8016MR,9206972838
"7901624",5G NR,Lelystad,2020/06/12,2020/06/12,5G NR,Lelystad,162922,498925,8218NJ,8329170415
"7901625",5G NR,Beverwijk,2020/05/14,2020/05/14,5G NR,Beverwijk,105727,499216,1948NP,8008978034
"7901626",5G NR,Beverwijk,2020/05/14,2020/05/14,5G NR,Beverwijk,104982,499349,1942LE,7017790550
"7901627",5G NR,Wijk aan Zee,2021/02/11,2021/02/11,5G NR,Beverwijk,103181,499660,1949AG,1795733245
"7901628",5G NR,Beverwijk,2021/07/22,2021/07/22,5G NR,Beverwijk,106133,499740,1947LC,4482591604
"7901629",5G NR,Beverwijk,2020/10/02,2020/10/02,5G NR,Beverwijk,106182,499776,1947HK,3351445401
"7901630",5G NR,Lelystad,2020/05/19,2020/05/19,5G NR,Lelystad,157151,499680,8245AB,6878520724
"7901631",5G NR,Hattem,2020/05/19,2020/05/19,5G NR,Hattem,199492,499967,8051KE,9166110472
"7901632",5G NR,Zwolle,2020/07/28,2020/07/28,5G NR,Zwolle,203128,500215,8016KH,2356844614
"7901633",5G NR,Beverwijk,2020/12/04,2020/12/04,5G NR,Beverwijk,104557,500293,1943BK,2518601062
"7901634",5G NR,Purmerend,2021/03/12,2021/03/12,5G NR,Purmerend,126413,500300,1447EG,2513141455
"7901635",5G NR,Andijk,2020/05/19,2020/05/19,5G NR,Andijk,142937,528198,1619CD,1596529743
"7901636",5G NR,Nieuwe Niedorp,2020/05/19,2020/05/19,5G NR,Niedorp,122687,528364,1733NE,7263497598
"7901637",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,256551,529584,7827XZ,6809100378
"7901638",5G NR,Twisk,2020/05/19,2020/05/19,5G NR,Medemblik,131386,529179,1658CA,1349645892
"7901639",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,256491,530323,7827HC,5564024051
"7901640",5G NR,Winkel,2020/07/28,2020/07/28,5G NR,Niedorp,121771,529719,1731LX,325089125
"7901641",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,254177,530615,7814VH,6881468043
"7901642",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,255548,530766,7812HZ,1643459701
"7901643",5G NR,Stuifzand,2020/05/29,2020/05/29,5G NR,Hoogeveen,229260,530740,7934TE,8765802537
"7901644",5G NR,Oosterhesselen,2020/08/28,2020/08/28,5G NR,Coevorden,245030,531006,7861AM,9943606315
"7901645",5G NR,Emmen,2021/04/23,2021/04/23,5G NR,Emmen,258990,531335,7825VE,3192511777
"7901646",5G NR,Ruinen,2020/10/15,2020/10/15,5G NR,De Wolden,219624,530778,7963RK,9957737943
"7901647",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,257733,531760,7821AW,6211179423
"7901648",5G NR,Creil,2021/03/25,2021/03/25,5G NR,Noordoostpolder,173319,530720,8312AS,4799369866
"7902107",5G NR,Druten,2020/05/19,2020/05/19,5G NR,Druten,170488,432969,6651KM,3257898591
"7902108",5G NR,Hoogvliet Rotterdam,2021/08/20,2021/08/20,5G NR,Rotterdam,88300,433445,3089KC,5396909796
"7902109",5G NR,Beneden-Leeuwen,2020/05/19,2020/05/19,5G NR,West Maas en Waal,165070,433020,6658AA,2764181613
"7902110",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,93472,433430,3083AN,1065528004
"7902111",5G NR,Rotterdam,2020/05/14,2020/05/14,5G NR,Rotterdam,97004,433428,3078NT,8424255239
"7902112",5G NR,Rotterdam,2020/08/20,2020/08/20,5G NR,Rotterdam,98336,433507,3077SW,9753376938
"7902113",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,92738,433591,3083NA,6477515851
"7902114",5G NR,Rotterdam,2020/12/04,2020/12/04,5G NR,Rotterdam,91843,433604,3082NK,5634023110
"7902115",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,97360,433537,3078AB,2532279665
"7902116",5G NR,Druten,2021/02/05,2021/02/05,5G NR,Druten,168297,433248,6651KR,1243024140
"7902117",5G NR,Geldermalsen,2020/10/23,2020/10/23,5G NR,Geldermalsen,149013,433236,4191CK,8354809329
"7902118",5G NR,Pernis Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,86355,433742,3195TC,8770601520
"7902119",5G NR,Aalten,2020/10/02,2020/10/02,5G NR,Aalten,234547,433988,7122JX,1554912996
"7902120",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,95130,433736,3075LC,6721613455
"7902121",5G NR,Nijmegen,2020/05/19,2020/05/19,5G NR,Nijmegen,186513,433479,6679AL,6488780412
"7902122",5G NR,Pernis Rotterdam,2020/06/26,2020/06/26,5G NR,Rotterdam,81996,433971,3196KK,2176978815
"7902123",5G NR,Rotterdam,2020/08/28,2020/08/28,5G NR,Rotterdam,94308,433806,3075AJ,4452090546
"7902124",5G NR,Tiel,2020/10/29,2020/10/29,5G NR,Tiel,158158,433465,4001HE,9169410262
"7902125",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,93813,433848,3073DZ,6816102649
"7902126",5G NR,Ridderkerk,2020/10/09,2020/10/09,5G NR,Ridderkerk,101094,433775,2983GS,7851941884
"7902127",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,97502,433858,3078KG,2996289060
"7902128",5G NR,Tiel,2020/05/19,2020/05/19,5G NR,Tiel,156917,433585,4002WP,9192510164
"7902129",5G NR,Botlek Rotterdam,2020/12/17,2020/12/17,5G NR,Rotterdam,79045,434169,3197KL,1688698878
"7902130",5G NR,Rotterdam,2020/06/12,2020/06/12,5G NR,Rotterdam,92393,434072,3083EV,2512931179
"7902131",5G NR,Rotterdam,2021/08/20,2021/08/20,5G NR,Rotterdam,91940,434113,3082AH,1576230581
"7902132",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,93404,434160,3081CR,757023268
"7902133",5G NR,Bemmel,2020/12/04,2020/12/04,5G NR,Lingewaard,190107,433916,6681AE,7057326573
"7902134",5G NR,Hoogvliet Rotterdam,2020/06/12,2020/06/12,5G NR,Rotterdam,87978,434264,3089KP,3015783022
"7902135",5G NR,Pernis Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,85803,434301,3195KS,9473299689
"7902136",5G NR,Rotterdam,2020/10/09,2020/10/09,5G NR,Rotterdam,95625,434228,3077AJ,557058408
"7902137",5G NR,Beesd,2020/05/19,2020/05/19,5G NR,Geldermalsen,141781,433921,4153BW,9916252296
"7902138",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,94062,434278,3073BE,3592269420
"7902139",5G NR,Rotterdam,2020/09/24,2020/09/24,5G NR,Rotterdam,92929,434309,3081TK,7798193189
"7901649",5G NR,Medemblik,2020/05/19,2020/05/19,5G NR,Medemblik,135080,530807,1671NH,5642311288
"7901650",5G NR,Bant,2020/10/15,2020/10/15,5G NR,Noordoostpolder,180190,531031,8314RC,1542280319
"7901651",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,257359,532274,7821CJ,8377294864
"7901652",5G NR,Nieuw-Balinge,2020/10/23,2020/10/23,5G NR,Midden-Drenthe,236929,532041,7938PS,7007240956
"7901653",5G NR,Sleen,2020/09/11,2020/09/11,5G NR,Coevorden,250160,532547,7841JA,5732741532
"7901654",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,256119,532687,7812BJ,3075060023
"7901655",5G NR,Emmen,2020/10/09,2020/10/09,5G NR,Emmen,258486,532825,7821AB,5152113520
"7901656",5G NR,Sint Maarten,2020/07/28,2020/07/28,5G NR,Harenkarspel,111919,531937,1744HE,5895322571
"7901657",5G NR,Hoogeveen,2020/06/12,2020/06/12,5G NR,Hoogeveen,226393,532472,7933TG,5798614068
"7901658",5G NR,Emmen,2020/07/28,2020/07/28,5G NR,Emmen,260105,533124,7825SG,5851066513
"7901659",5G NR,Emmen,2020/06/25,2020/06/25,5G NR,Emmen,257804,533243,7821AS,9891727457
"7901660",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,258433,533563,7824BK,5241069084
"7901661",5G NR,Steenwijk,2020/05/19,2020/05/19,5G NR,Steenwijkerland,202722,532716,8331TV,8965873281
"7901662",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,257252,533566,7811HN,2368749583
"7901663",5G NR,Emmen,2020/07/28,2020/07/28,5G NR,Emmen,259536,533838,7824JS,449742361
"7901664",5G NR,Schagen,2020/07/28,2020/07/28,5G NR,Schagen,115789,532917,1742NL,3962028162
"7901665",5G NR,Darp,2020/07/28,2020/07/28,5G NR,Westerveld,211328,533216,7973JC,9002666526
"7901666",5G NR,Emmen,2020/05/19,2020/05/19,5G NR,Emmen,256604,533955,7811DB,311009539
"7901667",5G NR,Lutjewinkel,2020/05/19,2020/05/19,5G NR,Niedorp,122738,533261,1732NN,3132138440
"7901668",5G NR,Petten,2020/12/23,2020/12/23,5G NR,Zijpe,107122,533422,1755LB,5531903660
"7901669",5G NR,Uffelte,2020/05/19,2020/05/19,5G NR,Westerveld,214867,533670,7975RP,1685918543
"7901670",5G NR,Kuinre,2020/08/28,2020/08/28,5G NR,Steenwijkerland,185651,533510,8374KB,5570745048
"7901671",5G NR,Steenwijk,2020/05/19,2020/05/19,5G NR,Steenwijkerland,205681,533911,8332CZ,2688800297
"7901672",5G NR,Darp,2020/05/19,2020/05/19,5G NR,Steenwijkerland,209530,534079,8345HE,4741164817
"7901673",5G NR,Emmen,2020/07/28,2020/07/28,5G NR,Emmen,259604,535027,7823PH,7720492789
"7901674",5G NR,Emmen,2020/10/09,2020/10/09,5G NR,Emmen,260144,535112,7823LJ,4016791379
"7901675",5G NR,Schagen,2021/02/18,2021/02/18,5G NR,Schagen,115509,534452,1741XA,3262803137
"7901676",5G NR,Steenwijk,2020/07/28,2020/07/28,5G NR,Steenwijkerland,204982,534696,8332JZ,8930160794
"7901677",5G NR,Zweeloo,2020/05/19,2020/05/19,5G NR,Coevorden,245917,535818,7851AN,5005040633
"7901678",5G NR,Schagerbrug,2020/09/18,2020/09/18,5G NR,Zijpe,112352,535276,1751HG,5325597334
"7901679",5G NR,Witte Paarden,2020/07/28,2020/07/28,5G NR,Steenwijkerland,201970,535493,8335LJ,3560449405
"7901680",5G NR,Emmer-Compascuum,2020/05/19,2020/05/19,5G NR,Emmen,265655,536810,7881JD,6072058045
"7901681",5G NR,Rutten,2020/10/15,2020/10/15,5G NR,Noordoostpolder,176025,536021,8313PS,7071092337
"7901682",5G NR,Witteveen,2020/05/28,2020/05/28,5G NR,Midden-Drenthe,241923,537084,7854TE,2604958368
"7902140",5G NR,Bemmel,2020/08/28,2020/08/28,5G NR,Lingewaard,188479,434038,6684DC,931258014
"7902141",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,97537,434293,3078GH,6465257617
"7902142",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,91622,434415,3082AA,8283677036
"7902143",5G NR,Rotterdam,2021/11/05,2021/11/05,5G NR,Rotterdam,83571,434535,3196KD,3377610567
"7902144",5G NR,Tiel,2020/05/19,2020/05/19,5G NR,Tiel,158143,434074,4003AP,7796688991
"7902145",5G NR,Krimpen aan de Lek,2020/06/12,2020/06/12,5G NR,Nederlek,103087,434368,2931XZ,540468747
"7902146",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,96911,434477,3078HC,6022846268
"7902147",5G NR,Leerdam,2020/07/28,2020/07/28,5G NR,Leerdam,135572,434183,4141JN,9256419631
"7902148",5G NR,Ulft,2021/04/08,2021/04/08,5G NR,Oude IJsselstreek,222387,434648,7071PT,2934558318
"7902149",5G NR,Rotterdam,2020/08/20,2020/08/20,5G NR,Rotterdam,95280,434571,3077AL,7387123503
"7902150",5G NR,Streefkerk,2020/08/28,2020/08/28,5G NR,Liesveld,110739,434425,2959BA,8493645943
"7902151",5G NR,Rozenburg (ZH),2020/05/19,2020/05/19,5G NR,Rotterdam,78517,434816,3197LA,2351552495
"7902152",5G NR,Westervoort,2020/05/19,2020/05/19,5G NR,Westervoort,196076,441123,6931KA,6884350961
"7902153",5G NR,Arnhem,2020/10/15,2020/10/15,5G NR,Arnhem,190699,441088,6835ED,5377828707
"7902154",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,93832,441389,3055AD,8482941472
"7902155",5G NR,Capelle aan den IJssel,2020/10/15,2020/10/15,5G NR,Capelle aan den IJssel,98377,441341,2908MA,7421216093
"7902156",5G NR,Wageningen,2020/07/28,2020/07/28,5G NR,Wageningen,172813,441070,6702DZ,2725103838
"7902157",5G NR,Wehl,2020/05/19,2020/05/19,5G NR,Doetinchem,212204,441416,7031BW,6659336663
"7902158",5G NR,Rhenen,2021/02/11,2021/02/11,5G NR,Rhenen,167030,441134,3911TT,479564803
"7902159",5G NR,Rotterdam,2021/08/20,2021/08/20,5G NR,Rotterdam,96399,441469,3068JA,3767012482
"7902160",5G NR,Rotterdam,2020/07/28,2020/07/28,5G NR,Rotterdam,61435,442007,3199LA,4849068405
"7902161",5G NR,Capelle aan den IJssel,2020/05/29,2020/05/29,5G NR,Capelle aan den IJssel,99325,441445,2908LP,7784115841
"7902162",5G NR,Doetinchem,2021/11/05,2021/11/05,5G NR,Doetinchem,214850,441494,7007GN,6092480882
"7902163",5G NR,Lexmond,2020/10/29,2020/10/29,5G NR,Zederik,131320,441193,4128BN,245034205
"7902164",5G NR,Arnhem,2020/05/19,2020/05/19,5G NR,Arnhem,189936,441262,6831EL,2993706662
"7902165",5G NR,Rhenen,2020/06/12,2020/06/12,5G NR,Rhenen,168657,441165,3911AZ,8111565793
"7902166",5G NR,Nieuwerkerk aan den IJss,2020/05/14,2020/05/14,5G NR,Zuidplas,100951,441519,2912GA,7414273025
"7902167",5G NR,Rotterdam,2020/05/11,2020/05/11,5G NR,Rotterdam,94684,441599,3055JN,4185504674
"7902168",5G NR,Doetinchem,2020/05/19,2020/05/19,5G NR,Doetinchem,217232,441649,7005AH,3332009878
"7902169",5G NR,Driel,2021/09/24,2021/09/24,5G NR,Overbetuwe,184375,441570,6665CE,2040079496
"7902170",5G NR,Rotterdam,2020/07/28,2020/07/28,5G NR,Rotterdam,97770,441826,3068EC,917252509
"7902171",5G NR,Westervoort,2020/05/19,2020/05/19,5G NR,Westervoort,194890,441680,6931CZ,8871812410
"7902172",5G NR,Doetinchem,2021/03/12,2021/03/12,5G NR,Doetinchem,215838,441893,7006GJ,1791828464
"7902795",5G NR,Helmond,2021/02/05,2021/02/05,5G NR,Helmond,176423,386085,5704AC,1379518454
"7902796",5G NR,Horst,2020/05/28,2020/05/28,5G NR,Horst aan de Maas,201429,386564,5961NM,5427678232
"7902797",5G NR,Zundert,2021/02/05,2021/02/05,5G NR,Zundert,104286,386614,4881EW,3406295205
"7902798",5G NR,Vlissingen,2020/05/28,2020/05/28,5G NR,Vlissingen,27969,388042,4384NM,3416798691
"7902799",5G NR,Eindhoven,2020/05/28,2020/05/28,5G NR,Eindhoven,157738,386466,5651GG,5487768762
"7902800",5G NR,Deurne,2020/07/28,2020/07/28,5G NR,Deurne,182953,386577,5751CB,9589669378
"7902801",5G NR,Ritthem,2021/01/29,2021/01/29,5G NR,Vlissingen,36769,387883,4389PC,2940503352
"7902802",5G NR,Nuenen,2020/06/25,2020/06/25,5G NR,Nuenen c.a.,165186,386515,5674CC,4746138873
"7902803",5G NR,Heinkenszand,2020/05/28,2020/05/28,5G NR,Borsele,45993,387686,4451AC,5823268170
"7902804",5G NR,Oost-Souburg,2020/05/28,2020/05/28,5G NR,Vlissingen,30613,388057,4388AS,7973478058
"7902805",5G NR,Kapelle,2020/06/12,2020/06/12,5G NR,Kapelle,57015,387509,4421PV,9008380359
"7902806",5G NR,Eindhoven,2020/05/28,2020/05/28,5G NR,Eindhoven,162012,386573,5632HB,1383580438
"7902725",5G NR,Sittard,2021/11/05,2021/11/05,5G NR,Sittard-Geleen,187613,334851,6135KN,5932701339
"7902726",5G NR,Beek (LB),2021/04/08,2021/04/08,5G NR,Beek,183678,327990,6191JK,7496346686
"7902727",5G NR,Beek (LB),2021/03/25,2021/03/25,5G NR,Beek,183210,328154,6191AX,2599324219
"7902728",5G NR,Spaubeek,2021/03/12,2021/03/12,5G NR,Beek,187757,328274,6176AT,2762046456
"7902729",5G NR,Brunssum,2021/06/10,2021/06/10,5G NR,Brunssum,196046,328424,6444AT,3283162922
"7902730",5G NR,Brunssum,2020/12/17,2020/12/17,5G NR,Brunssum,197723,328707,6443WZ,3989193516
"7902731",5G NR,Beek (LB),2020/09/24,2020/09/24,5G NR,Beek,183500,328686,6191BN,2292529348
"7902732",5G NR,Elsloo (LB),2020/09/18,2020/09/18,5G NR,Stein,181785,328848,6181LB,8728274833
"7902733",5G NR,Geleen,2020/05/28,2020/05/28,5G NR,Sittard-Geleen,185746,329147,6164BL,3153505040
"7902734",5G NR,Merkelbeek,2021/11/05,2021/11/05,5G NR,Onderbanken,193640,329432,6447BG,3195974243
"7902735",5G NR,Elsloo (LB),2020/12/17,2020/12/17,5G NR,Stein,182681,329365,6181MC,2613703588
"7902736",5G NR,Brunssum,2020/12/23,2020/12/23,5G NR,Brunssum,197574,329568,6442PB,8736028659
"7901683",5G NR,Rutten,2020/05/19,2020/05/19,5G NR,Noordoostpolder,179021,536628,8313RC,507818454
"7901684",5G NR,Dwingeloo,2020/09/18,2020/09/18,5G NR,Westerveld,227023,537312,7991NG,114950245
"7901685",5G NR,Wijster,2020/05/28,2020/05/28,5G NR,Midden-Drenthe,230861,537454,9418PA,4625164569
"7901686",5G NR,Oldemarkt,2020/10/23,2020/10/23,5G NR,Steenwijkerland,194110,537414,8375AX,6169980937
"7901687",5G NR,Wittelte,2020/12/17,2020/12/17,5G NR,Westerveld,217479,537872,7986PG,2494688514
"7901688",5G NR,Willemsoord,2020/05/19,2020/05/19,5G NR,Steenwijkerland,200565,538108,8338KA,2087252920
"7901689",5G NR,Westerbork,2020/08/20,2020/08/20,5G NR,Midden-Drenthe,236959,538926,9411TN,58766729
"7901690",5G NR,Dwingeloo,2020/05/19,2020/05/19,5G NR,Westerveld,220385,539002,7991CN,1128410133
"7901691",5G NR,Schoonoord,2021/02/05,2021/02/05,5G NR,Coevorden,247739,540066,7848AM,1866400442
"7901692",5G NR,Wieringerwerf,2021/01/29,2021/01/29,5G NR,Wieringermeer,130144,539340,1771RW,3738945260
"7901693",5G NR,De Blesse,2020/05/19,2020/05/19,5G NR,Weststellingwerf,199413,539972,8397GS,8979762864
"7901694",5G NR,Leeuwarden,2020/05/19,2020/05/19,5G NR,Leeuwarden,180918,579936,8915CM,5445510141
"7901695",5G NR,Marsum,2020/05/19,2020/05/19,5G NR,Menaldumadeel,177252,579970,9034XC,3908214165
"7901696",5G NR,Leeuwarden,2020/05/19,2020/05/19,5G NR,Leeuwarden,183611,580028,8921ST,4033487236
"7901697",5G NR,Slochteren,2020/11/02,2020/11/02,5G NR,Slochteren,248856,580873,9621TB,3651407838
"7901698",5G NR,Groningen,2021/02/05,2021/02/05,5G NR,Groningen,231594,580585,9727AR,9751321557
"7901699",5G NR,Groningen,2020/08/20,2020/08/20,5G NR,Groningen,234297,580634,9725AK,4772398417
"7901700",5G NR,Oostwold,2020/05/19,2020/05/19,5G NR,Oldambt,265703,581301,9682XS,3047623263
"7901701",5G NR,Leeuwarden,2021/11/05,2021/11/05,5G NR,Leeuwarden,180388,580292,8915EA,8928328065
"7901702",5G NR,Marsum,2020/12/04,2020/12/04,5G NR,Menaldumadeel,174085,580428,9036LC,7650391948
"7901703",5G NR,Groningen,2020/06/25,2020/06/25,5G NR,Groningen,229653,581073,9745BC,1929202726
"7901704",5G NR,Groningen,2020/05/19,2020/05/19,5G NR,Groningen,233865,581151,9726AC,7369777433
"7901705",5G NR,Leeuwarden,2021/11/05,2021/11/05,5G NR,Leeuwarden,182772,580725,8922CP,6881037229
"7901706",5G NR,Kootstertille,2021/03/12,2021/03/12,5G NR,Achtkarspelen,202516,580887,9288AG,5930899160
"7901707",5G NR,Leeuwarden,2021/11/05,2021/11/05,5G NR,Leeuwarden,183716,580742,8924JB,1548803096
"7901708",5G NR,Groningen,2020/05/19,2020/05/19,5G NR,Groningen,233357,581367,9726AT,3018116073
"7901709",5G NR,Leeuwarden,2021/02/05,2021/02/05,5G NR,Leeuwarden,181885,580851,8918GD,3078556847
"7901710",5G NR,Harkstede,2020/05/19,2020/05/19,5G NR,Slochteren,242964,581585,9617CA,9072848247
