objectid,sat_code,WOONPLAATSNAAM,DATUM_PLAATSING,DATUM_INGEBRUIKNAME,HOOFDSOORT,GEMNAAM,X,Y,POSTCODE,ID
"7922595",LTE,MARKELO,1980/04/01,2017/06/25,LTE,Hof van Twente,227020,472620,7475PX,1744420982
"7922596",LTE,HILVERSUM,1999/01/13,2020/09/30,LTE,Hilversum,140204,472186,1217AP,677361900
"7922597",LTE,ENSCHEDE,1996/09/19,2018/08/26,LTE,Enschede,255650,473190,7522EA,3658026789
"7922598",LTE,PUTTEN,2005/11/09,2013/06/17,LTE,Putten,164650,472213,3882MK,9839155748
"7922599",LTE,TWELLO,1999/03/02,2021/06/16,LTE,Voorst,203010,472440,7391ME,7075011984
"7922600",LTE,UITHOORN,1997/02/21,2019/12/13,LTE,Uithoorn,117400,472400,1422XK,3677342906
"7922601",LTE,LISSE,2000/02/24,2019/11/28,LTE,Lisse,97802,472632,2161LP,9451543351
"7922602",LTE,ENSCHEDE,2005/06/13,2015/05/20,LTE,Enschede,257727,473443,7523VW,2126767916
"7922603",LTE,GARDEREN,2000/10/18,2017/02/14,LTE,Barneveld,176298,472425,3886AP,3841735875
"7922604",LTE,OVERDINKEL,2006/11/27,2014/03/28,LTE,Losser,267679,473754,7586AB,4836804423
"7922605",LTE,TWELLO,2004/10/21,2021/06/17,LTE,Voorst,205775,472733,7391JK,9258327071
"7922606",LTE,DEVENTER,2005/12/29,2021/11/04,LTE,Deventer,212081,472819,7421ZD,8676745363
"7922607",LTE,NOORDWIJK ZH,2020/08/30,2020/09/30,LTE,Noordwijk,89875,472962,2202CP,7176710747
"7922608",LTE,APELDOORN,2000/11/01,2021/03/02,LTE,Apeldoorn,195690,472765,7324AW,4449069730
"7922609",LTE,NOORDWIJK ZH,1996/08/10,2019/12/04,LTE,Noordwijk,89500,473060,2202DC,6357124806
"7922610",LTE,DEVENTER,2021/06/18,2021/07/18,LTE,Deventer,211014,472944,7418ES,2900306078
"7922611",LTE,VOORHOUT,1961/12/25,2019/10/25,LTE,Teylingen,93944,473051,2215TG,635435509
"7922612",LTE,NOORDWIJK ZH,1998/08/19,2020/09/30,LTE,Noordwijk,90759,473101,2203HM,8322333018
"7922613",LTE,HILVERSUM,1997/09/23,2020/09/30,LTE,Hilversum,139763,472741,1217AM,5584954292
"7922614",LTE,VINKEVEEN,2004/12/06,2020/09/30,LTE,De Ronde Venen,126598,472856,3645AN,1966719378
"7922615",LTE,BATHMEN,1996/10/25,2014/03/27,LTE,Deventer,215380,473220,7437PL,9330112373
"7922616",LTE,ENSCHEDE,2021/09/20,2021/10/20,LTE,Enschede,255129,473885,7522NM,4245120722
"7922617",LTE,SPAKENBURG,1996/12/11,2020/08/04,LTE,Bunschoten,154323,472874,3751DH,2771402749
"7922618",LTE,KORTENHOEF,1995/07/18,2020/09/30,LTE,Wijdemeren,135607,472922,1241LD,6828894193
"7922619",LTE,GOOR,2018/04/18,2018/05/18,LTE,Hof van Twente,235665,473557,7471HM,6167614605
"7922620",LTE,DE KWAKEL,1999/01/19,2019/12/04,LTE,Uithoorn,115015,473125,1424NR,3045225232
"7922621",LTE,APELDOORN,1999/10/11,2015/06/08,LTE,Apeldoorn,197289,473222,7323RM,3950799214
"7922622",LTE,BAAMBRUGGE,2005/06/22,2020/06/24,LTE,Abcoude,127960,473200,1396JG,5888348374
"7922591",LTE,NOORDWIJK ZH,2009/08/27,2019/12/11,LTE,Noordwijk,89258,472487,2202AX,1932921924
"7922623",LTE,NIEUW-VENNEP,1998/05/07,2020/02/28,LTE,Haarlemmermeer,105750,473410,2153MA,5715698013
"7922624",LTE,DEVENTER,1998/01/09,2020/10/19,LTE,Deventer,209555,473490,7418CP,7900786861
"7922625",LTE,BATHMEN,1996/03/13,2019/12/03,LTE,Deventer,221050,473640,7437RE,4953013757
"7922626",LTE,ERMELO,2020/08/30,2020/09/30,LTE,Ermelo,179627,473359,3852ND,4210668605
"7922627",LTE,UITHOORN,2001/04/06,2019/11/25,LTE,Uithoorn,116140,473500,1422NZ,6917257863
"7921877",LTE,BOXMEER,2020/08/30,2020/09/30,LTE,Boxmeer,192432,407701,5831TG,4968895917
"7921878",LTE,RIJKEVOORT,2011/04/22,2021/10/21,LTE,Boxmeer,189559,407722,5447AW,4118903025
"7921879",LTE,WILBERTOORD,2020/09/16,2020/10/16,LTE,Mill en Sint Hubert,182066,407787,5455RT,4440128468
"7921880",LTE,OOSTERHOUT NB,2020/07/28,2020/08/28,LTE,Oosterhout,118838,407901,4907XP,1714262271
"7921881",LTE,VUGHT,2000/05/31,2020/05/12,LTE,Vught,149166,407783,5261NA,1167759604
"7921882",LTE,VUGHT,2020/03/14,2020/04/14,LTE,Vught,148390,407970,5261XS,2324407760
"7921883",LTE,VUGHT,1997/02/21,2021/06/10,LTE,Vught,146140,408185,5263NT,7489273374
"7921884",LTE,KLUNDERT,1997/02/18,2021/03/25,LTE,Moerdijk,97905,408518,4761PK,4033996871
"7921885",LTE,MILL,2011/05/13,2020/09/29,LTE,Mill en Sint Hubert,179780,408379,5455RA,7466418107
"7921886",LTE,UDEN,2005/06/13,2020/08/06,LTE,Uden,170603,408410,5402EH,1207099250
"7921887",LTE,DEN DUNGEN,1999/09/09,2014/03/29,LTE,Sint-Michielsgestel,153700,408400,5275BM,472516346
"7921888",LTE,BRUINISSE,2014/03/04,2014/04/04,LTE,Schouwen-Duiveland,64472,409255,4311NW,9172733266
"7921889",LTE,UDEN,1997/03/25,2020/04/21,LTE,Uden,172250,408591,5403XD,1757254807
"7921890",LTE,KAATSHEUVEL,1997/02/19,2020/09/16,LTE,Loon op Zand,130272,408628,5171PN,3461492549
"7921891",LTE,BEUGEN,1998/02/02,2020/10/07,LTE,Boxmeer,193615,408794,5835CT,3531507010
"7921892",LTE,OOSTERHOUT NB,2002/12/17,2020/10/01,LTE,Oosterhout,118050,408950,4905BN,6937897069
"7921893",LTE,ZEVENBERGEN,2000/08/22,2020/09/30,LTE,Moerdijk,100725,409250,4782PV,7743852451
"7921894",LTE,ZEVENBERGSCHEN HOEK,2001/06/18,2020/06/25,LTE,Moerdijk,105650,409200,4771PC,5063198322
"7921895",LTE,RIJKEVOORT,2009/01/15,2018/04/05,LTE,Boxmeer,190201,409112,5447PG,9323421035
"7921896",LTE,MADE,2011/01/06,2020/07/10,LTE,Drimmelen,114371,409254,4921MA,6222124598
"7921897",LTE,VUGHT,1999/03/26,2020/09/30,LTE,Vught,148500,409100,5261AA,3518461471
"7921898",LTE,KLUNDERT,2009/12/30,2020/07/02,LTE,Moerdijk,96319,409525,4791GB,8597400356
"7921899",LTE,HEIJEN,2005/09/21,2020/08/21,LTE,Gennep,197183,409368,6598MC,6261276243
"7921900",LTE,MIDDELRODE,1997/04/10,2020/09/30,LTE,Sint-Michielsgestel,156931,409197,5258TJ,8583216203
"7921901",LTE,OOSTERHOUT NB,2005/12/22,2021/02/24,LTE,Oosterhout,117090,409359,4911CC,7566493170
"7921902",LTE,UDEN,1997/03/25,2020/09/30,LTE,Uden,170273,409250,5402DJ,221202827
"7921903",LTE,DRUNEN,2005/12/30,2020/09/10,LTE,Heusden,137985,409276,5151RC,4309522059
"7921904",LTE,HOOGE ZWALUWE,2021/05/13,2021/06/13,LTE,Drimmelen,112632,409603,4927RG,3752699680
"7921905",LTE,WAALWIJK,2009/06/22,2020/11/04,LTE,Waalwijk,133046,409652,5144CA,5512283084
"7921906",LTE,ARNHEM,2008/06/13,2020/10/06,LTE,Arnhem,191923,442968,6827AP,7661384211
"7921907",LTE,WIJK BIJ DUURSTEDE,1996/12/13,2020/07/16,LTE,Wijk bij Duurstede,151517,442884,3961LX,5483919922
"7921908",LTE,WIJK BIJ DUURSTEDE,2000/12/20,2020/08/13,LTE,Wijk bij Duurstede,149920,442900,3961NC,8522782847
"7921909",LTE,WAGENINGEN,2009/09/29,2020/12/03,LTE,Wageningen,172638,442929,6709PA,5207971871
"7921910",LTE,NIEUWGRAAF,1997/10/02,2021/05/17,LTE,Duiven,197385,443100,6921RG,3129832700
"7921911",LTE,RHENEN,1996/02/12,2020/11/23,LTE,Rhenen,164973,442934,3911TZ,6823993261
"7921912",LTE,ARNHEM,1996/03/19,2020/10/22,LTE,Arnhem,193078,443100,6827BM,323208953
"7921913",LTE,SCHIPLUIDEN,1997/09/08,2020/02/25,LTE,Midden-Delfland,81070,443510,2636BN,3861386697
"7921914",LTE,ARNHEM,1999/05/20,2020/10/06,LTE,Arnhem,194057,443146,6826TN,60083216
"7922628",LTE,HOLTEN,2012/02/24,2016/11/29,LTE,Rijssen-Holten,224133,473837,7451NB,9612267626
"7922629",LTE,LOSSER,1999/04/22,2018/04/26,LTE,Losser,265991,474651,7581PV,1023394177
"7922630",LTE,PUTTEN,2019/01/09,2019/02/09,LTE,Putten,166250,473440,3882MG,5880882493
"7922631",LTE,HENGELO OV,2000/12/06,2014/02/13,LTE,Hengelo,248675,474325,7554NG,38857325
"7922632",LTE,NOORDWIJK ZH,2000/04/04,2020/08/05,LTE,Noordwijk,89980,473871,2202PE,5078559006
"7922633",LTE,APELDOORN,2021/06/09,2021/07/09,LTE,Apeldoorn,193982,473651,7345AS,5002087971
"7922634",LTE,LONNEKER,1998/09/09,2014/04/25,LTE,Enschede,259140,474600,7524CS,378290318
"7922635",LTE,HENGELO OV,2008/08/28,2016/01/26,LTE,Hengelo,250128,474432,7553GN,5859078515
"7922636",LTE,EEMNES,2020/02/25,2020/03/25,LTE,Eemnes,145385,473537,3755MX,5013559481
"7922637",LTE,LAREN NH,2009/01/27,2020/06/06,LTE,Laren,143234,473552,1251EW,3132356987
"7922638",LTE,HENGELO OV,2021/10/17,2021/11/17,LTE,Hengelo,251120,474506,7553GS,4135526562
"7922639",LTE,GOOR,2000/12/18,2014/04/04,LTE,Hof van Twente,237500,474275,7472DC,8952166836
"7922640",LTE,DEVENTER,2021/10/11,2021/11/11,LTE,Deventer,207540,473946,7411KB,6882472692
"7922641",LTE,NOORDWIJKERHOUT,1997/10/23,2019/10/25,LTE,Noordwijkerhout,92526,474084,2211XT,2239342922
"7922642",LTE,AMBT DELDEN,2021/08/01,2021/09/01,LTE,Hof van Twente,241234,474492,7495RJ,2363528361
"7922643",LTE,ZUID-OOST BEEMSTER,2020/08/30,2020/09/30,LTE,Beemster,125934,506564,1461DB,2612668056
"7922644",LTE,CASTRICUM,2008/09/04,2020/01/24,LTE,Castricum,106536,506825,1902BM,995300251
"7922645",LTE,MIDDENBEEMSTER,2000/05/16,2017/08/20,LTE,Beemster,121910,506815,1462VP,7797067301
"7922646",LTE,HARDENBERG,2021/03/15,2021/04/15,LTE,Hardenberg,238528,507469,7696BG,5263374569
"7922647",LTE,LELYSTAD,2000/11/30,2014/04/03,LTE,Lelystad,161713,506775,8222RA,2257562807
"7922648",LTE,KAMPEN,2008/06/20,2021/04/20,LTE,Kampen,189160,506959,8265PH,9526877641
"7922649",LTE,KAMPEN,2006/08/08,2021/09/30,LTE,Kampen,191520,507100,8261LK,7484014640
"7922650",LTE,HARDENBERG,2000/12/20,2021/10/30,LTE,Hardenberg,234630,507620,7794RA,4084174020
"7922651",LTE,DE RIJP,1996/04/15,2020/03/23,LTE,Graft-De Rijp,118330,507117,1483GA,9137398305
"7922652",LTE,KAMPEN,1996/11/13,2021/04/21,LTE,Kampen,190542,507145,8265AH,2569642024
"7922653",LTE,AKERSLOOT,2003/02/06,2020/03/06,LTE,Castricum,110695,507340,1921AP,3464931421
"7922654",LTE,STARNMEER,1998/09/09,2013/04/11,LTE,Graft-De Rijp,114260,507710,1488AB,3643556301
"7922655",LTE,CASTRICUM,2019/11/19,2019/12/19,LTE,Castricum,107607,507800,1906BA,2533631286
"7922656",LTE,CASTRICUM,2020/10/13,2020/11/13,LTE,Castricum,104492,507874,1901NG,5018397759
"7922657",LTE,RHEEZERVEEN,1998/03/09,2021/11/02,LTE,Hardenberg,232930,508250,7797RE,6668878236
"7922658",LTE,SWIFTERBANT,2012/06/18,2021/05/07,LTE,Dronten,172320,507665,8255KM,9489239078
"7922659",LTE,CASTRICUM,2003/12/22,2013/06/20,LTE,Castricum,102230,508064,1901NZ,939243277
"7922660",LTE,HARDENBERG,2001/07/03,2014/04/02,LTE,Hardenberg,239520,508580,7772BC,6721120571
"7922661",LTE,KAMPEN,2021/03/15,2021/04/15,LTE,Kampen,191373,508281,8267AB,3110483034
"7922662",LTE,KAMPEN,2005/01/18,2021/09/02,LTE,Kampen,190068,508392,8262DC,1784999916
"7922663",LTE,CASTRICUM,1994/05/04,2019/11/30,LTE,Castricum,106058,508512,1901JM,8208760821
"7922664",LTE,KAMPEN,2021/03/14,2021/04/14,LTE,Kampen,189190,508859,8263AA,680773403
"7922665",LTE,LIMMEN,2000/12/18,2020/09/09,LTE,Castricum,108780,509020,1906WG,948244708
"7921915",LTE,DE LIER,1999/05/27,2019/10/30,LTE,Westland,77178,443605,2678CM,2111630455
"7921916",LTE,WINTERSWIJK,2017/04/03,2017/05/03,LTE,Winterswijk,251798,444043,7106CH,7934900500
"7921917",LTE,MAASVLAKTE,1995/10/02,2020/01/28,LTE,Rotterdam,62963,444001,3199LD,1397214505
"7921918",LTE,DOORWERTH,2010/12/21,2020/11/25,LTE,Renkum,184671,443243,6862VV,9243558281
"7921919",LTE,VIANEN,2003/12/24,2020/11/25,LTE,Vianen,134177,443207,4133AX,6505041702
"7921920",LTE,WEHL,2011/12/28,2021/07/29,LTE,Doetinchem,208511,443485,7031HR,951851624
"7921921",LTE,ARNHEM,1993/12/01,2020/12/02,LTE,Arnhem,191318,443355,6828HZ,5320382891
"7921922",LTE,BERKEL EN RODENRIJS,1998/08/04,2021/10/06,LTE,Lansingerland,91230,443636,2651BE,3833584073
"7921923",LTE,BERKEL EN RODENRIJS,2019/10/01,2019/11/01,LTE,Lansingerland,90183,443661,2651AK,6803606729
"7921924",LTE,DOORWERTH,1997/09/01,2020/11/25,LTE,Renkum,182877,443425,6865XZ,4225066773
"7921925",LTE,HOEK VAN HOLLAND,2007/09/18,2020/09/30,LTE,Rotterdam,68575,444131,3151GB,2346905037
"7921926",LTE,BERGSCHENHOEK,1998/04/01,2020/02/15,LTE,Lansingerland,94069,443785,2661DC,7571282767
"7921927",LTE,NIEUWERKERK AAN DEN IJSS,1995/10/18,2019/12/13,LTE,Zuidplas,101850,443770,2913LV,8202869156
"7921928",LTE,ARNHEM,1999/01/28,2021/06/03,LTE,Arnhem,192504,443628,6828XN,7991742504
"7921929",LTE,DOETINCHEM,2021/10/04,2021/11/04,LTE,Doetinchem,217921,443888,7009KK,2856204294
"7921930",LTE,ARNHEM,2005/11/22,2020/10/29,LTE,Arnhem,190975,443628,6811DG,9316050197
"7921931",LTE,RENKUM,2000/04/25,2020/11/09,LTE,Renkum,178797,443563,6871VV,5505535977
"7921932",LTE,ARNHEM,2002/12/24,2020/12/10,LTE,Arnhem,195606,443678,6825MH,6459452164
"7921933",LTE,LICHTENVOORDE,2019/08/12,2019/09/12,LTE,Oost Gelre,234472,444148,7131JA,6089952894
"7921934",LTE,SCHALKWIJK,2009/10/23,2020/11/18,LTE,Houten,143903,443534,3998NC,6887332965
"7921935",LTE,DE LIER,2006/11/27,2019/12/20,LTE,Westland,76252,444190,2678LX,4774809939
"7921936",LTE,WINTERSWIJK,2000/09/25,2020/11/19,LTE,Winterswijk,247164,444455,7103JZ,4756020547
"7921937",LTE,VIANEN,1999/01/14,2020/06/09,LTE,Vianen,135089,443653,4131NG,9734205804
"7921938",LTE,HOEK VAN HOLLAND,2000/05/15,2021/09/23,LTE,Rotterdam,67432,444382,3151HG,4519159529
"7921939",LTE,ARNHEM,2009/11/10,2020/10/06,LTE,Arnhem,190495,443749,6811JZ,2816911206
"7921940",LTE,ARNHEM,1997/09/23,2020/10/01,LTE,Arnhem,194795,443813,6825GK,4167061079
"7921941",LTE,DOETINCHEM,1997/02/20,2015/02/19,LTE,Bronckhorst,214425,444063,6999EB,7354590880
"7921942",LTE,WAGENINGEN,1996/07/12,2020/11/10,LTE,Wageningen,174586,443759,6708AK,569020374
"7921943",LTE,HEELSUM,1997/03/06,2020/12/01,LTE,Renkum,180090,443845,6866BM,8073521378
"7921944",LTE,ARNHEM,2021/05/23,2021/06/23,LTE,Arnhem,190805,443987,6811CN,7654598102
"7921945",LTE,WIJK BIJ DUURSTEDE,2020/06/15,2020/07/15,LTE,Wijk bij Duurstede,151894,443884,3962EH,5900400297
"7921946",LTE,DE LIER,1999/01/19,2019/11/01,LTE,Westland,78864,444527,2678LL,9839459007
"7921947",LTE,OOSTERBEEK,1995/11/22,2021/03/17,LTE,Renkum,186454,444048,6862EZ,4662084170
"7921948",LTE,ARNHEM,1999/06/11,2020/10/22,LTE,Arnhem,190138,444109,6811KM,3167967197
"7921949",LTE,OOSTERBEEK,2004/09/24,2014/03/29,LTE,Renkum,187778,444132,6862ZM,7209497337
"7921950",LTE,ARNHEM,2005/05/27,2020/09/21,LTE,Arnhem,193922,444219,6826LL,1065400131
"7921951",LTE,HEELSUM,2011/05/04,2020/11/19,LTE,Renkum,181079,444159,6866NC,5541519951
"7921952",LTE,DELFT,2008/02/08,2020/09/30,LTE,Delft,83443,444605,2622JB,7561118827
"7922666",LTE,RADEWIJK,2020/08/03,2020/09/03,LTE,Hardenberg,246317,509884,7791RH,9919349176
"7922667",LTE,LELYSTAD,2000/01/17,2021/11/15,LTE,Lelystad,165525,509225,8219PC,2825914990
"7922668",LTE,HARDENBERG,2020/07/31,2020/08/31,LTE,Hardenberg,239368,509990,7772SB,7909418330
"7922669",LTE,KAMPEN,2006/08/14,2021/04/29,LTE,Kampen,188121,509584,8263AS,7086269018
"7922670",LTE,HARDENBERG,1997/07/04,2021/10/11,LTE,Hardenberg,238560,510300,7772HC,1004004539
"7922671",LTE,HARDENBERG,2014/02/18,2014/03/18,LTE,Hardenberg,236746,510400,7773NN,9228272217
"7922672",LTE,IJSSELMUIDEN,2021/03/30,2021/04/30,LTE,Kampen,192213,509866,8271CB,7385860687
"7922673",LTE,SWIFTERBANT,1996/05/10,2021/09/14,LTE,Dronten,172750,509810,8255PA,3434064312
"7922674",LTE,OOSTHUIZEN,1997/02/21,2020/06/23,LTE,Zeevang,128540,510200,1474HP,4761355097
"7922675",LTE,NIEUWLEUSEN,2008/03/07,2016/11/04,LTE,Dalfsen,215700,510700,7711AC,656654897
"7922676",LTE,ROUVEEN,1999/08/19,2019/06/21,LTE,Staphorst,209784,511078,7954PL,7892892509
"7922677",LTE,HARDENBERG,2006/05/23,2014/03/19,LTE,Hardenberg,239930,511530,7772GW,7906766463
"7922678",LTE,HASSELT,1998/05/20,2021/10/19,LTE,Zwartewaterland,203644,511343,8061ZC,6081493956
"7922679",LTE,OMMEN,2007/08/07,2021/02/13,LTE,Ommen,219012,511736,7739PH,4207239597
"7922680",LTE,NIEUWLEUSEN,2008/03/07,2017/05/10,LTE,Dalfsen,213724,511737,7711GW,5650107514
"7922681",LTE,HEILOO,2009/09/17,2013/02/25,LTE,Heiloo,108882,511844,1851NV,3642704893
"7922682",LTE,NIEUWLEUSEN,1999/11/18,2014/04/04,LTE,Dalfsen,215180,512160,7711GS,518582409
"7922683",LTE,SWIFTERBANT,2000/12/08,2021/10/07,LTE,Dronten,170613,511830,8255PG,9927456582
"7922684",LTE,HEILOO,2010/12/28,2020/09/02,LTE,Heiloo,107030,512144,1852PT,6641795666
"7922685",LTE,HEILOO,1995/09/20,2020/09/01,LTE,Heiloo,109733,512133,1851LR,5784748027
"7922686",LTE,DEDEMSVAART,1997/07/04,2017/10/08,LTE,Hardenberg,227430,513290,7701GX,7294017526
"7922687",LTE,DEDEMSVAART,2008/06/30,2016/11/24,LTE,Hardenberg,229312,513517,7701BT,2489455311
"7922688",LTE,ALKMAAR,2007/08/30,2015/10/14,LTE,Alkmaar,111804,513220,1812RH,9695597901
"7922689",LTE,HEILOO,1996/07/09,2020/09/01,LTE,Heiloo,107430,513390,1852CW,2291903180
"7922690",LTE,BALKBRUG,2017/05/01,2017/06/01,LTE,Hardenberg,223143,513644,7707CH,5156087456
"7922691",LTE,ROUVEEN,1995/10/18,2016/11/28,LTE,Staphorst,210260,513740,7954GL,3701978881
"7922692",LTE,STOMPETOREN,2009/10/02,2020/09/15,LTE,Schermer,116115,513638,1841JJ,4931071771
"7922693",LTE,GRAMSBERGEN,2008/03/14,2014/10/10,LTE,Hardenberg,242817,514440,7783BH,5765755624
"7922694",LTE,HEILOO,2006/09/29,2020/09/30,LTE,Heiloo,108960,513940,1852HH,9912694912
"7922695",LTE,STOMPETOREN,2001/05/28,2014/04/23,LTE,Schermer,117075,514050,1841JB,8047918381
"7922696",LTE,EGMOND AAN ZEE,1995/03/30,2020/09/02,LTE,Bergen,103158,514497,1931XD,4558883062
"7922697",LTE,STOMPETOREN,1996/12/11,2013/04/02,LTE,Schermer,120948,514444,1646WK,9054126067
"7922698",LTE,ENS,1997/03/25,2014/04/11,LTE,Noordoostpolder,183570,514430,8307RL,5630687256
"7922699",LTE,ALKMAAR,1996/06/26,2021/01/27,LTE,Alkmaar,111800,514610,1813DN,5068782368
"7922700",LTE,ALKMAAR,1980/04/01,2013/03/29,LTE,Alkmaar,113040,514640,1812PV,194722437
"7922701",LTE,ALKMAAR,2000/11/22,2021/06/02,LTE,Alkmaar,111055,514670,1814XK,383408315
"7922702",LTE,EGMOND AAN ZEE,2020/09/16,2020/10/16,LTE,Bergen,103145,515012,1931CW,3483505808
"7922703",LTE,SLAGHAREN,2011/07/29,2021/10/29,LTE,Hardenberg,234427,515394,7776PB,3302102606
"7928106",LTE,ROTTERDAM,2019/10/05,2019/11/05,LTE,Rotterdam,92100,434800,3072AA,9743019666
"7928107",LTE,AZEWIJN,2007/11/22,2019/03/02,LTE,Montferland,218297,434843,7045AL,5128148935
"7928108",LTE,ZEDDAM,2021/06/13,2021/07/13,LTE,Montferland,213793,434859,7039CD,3712464221
"7928109",LTE,ROTTERDAM,2012/05/23,2020/09/30,LTE,Rotterdam,98894,434835,3077CB,1499006733
"7928110",LTE,EUROPOORT,1999/06/10,2019/11/15,LTE,Rotterdam,74610,435190,3197KX,3599869137
"7928111",LTE,HERVELD,2009/12/31,2020/09/30,LTE,Overbetuwe,180286,434630,6674AG,3402099868
"7928112",LTE,LEKKERKERK,1996/12/13,2019/11/23,LTE,Nederlek,107191,434811,2941BX,6822378920
"7928113",LTE,TIEL,2005/06/27,2020/08/25,LTE,Tiel,158468,434630,4003AZ,4353721706
"7928114",LTE,ECHTELD,1997/07/04,2020/08/25,LTE,Tiel,159691,434685,4005LG,8887797867
"7928115",LTE,LEERDAM,1995/04/24,2020/03/31,LTE,Leerdam,135481,434765,4143HZ,4225964247
"7928116",LTE,ROTTERDAM,2000/12/20,2020/10/29,LTE,Rotterdam,94100,435100,3072EA,622504138
"7928117",LTE,VLAARDINGEN,2004/06/24,2019/11/12,LTE,Vlaardingen,81727,435287,3133CA,3130540126
"7928118",LTE,ROTTERDAM,1997/03/25,2019/11/26,LTE,Rotterdam,93100,435150,3072ZW,321328552
"7928119",LTE,VLAARDINGEN,2007/12/18,2019/12/06,LTE,Vlaardingen,82585,435364,3133EH,1678489689
"7928120",LTE,ROTTERDAM,1995/07/18,2020/05/28,LTE,Rotterdam,91745,435307,3016GN,2313752057
"7928121",LTE,NOORDELOOS,2003/07/14,2013/05/20,LTE,Giessenlanden,123749,435006,4225PE,3873174043
"7928122",LTE,SCHIEDAM,1998/10/14,2019/11/21,LTE,Schiedam,87140,435400,3114EK,7929319137
"7928123",LTE,ECHTELD,2011/12/09,2021/04/01,LTE,Neder-Betuwe,161810,435010,4054MH,6953983795
"7928124",LTE,VLAARDINGEN,1995/10/24,2020/02/25,LTE,Vlaardingen,80733,435599,3133KL,1090659581
"7928125",LTE,ROTTERDAM,1996/06/13,2019/12/11,LTE,Rotterdam,89110,435520,3029BN,4678859238
"7928126",LTE,BRIELLE,2005/04/01,2020/10/19,LTE,Brielle,71125,435825,3231AP,5628924950
"7928127",LTE,ROTTERDAM,2019/10/11,2019/11/11,LTE,Rotterdam,92921,435570,3072MC,7808919146
"7928128",LTE,ROTTERDAM,2019/11/12,2019/12/12,LTE,Rotterdam,94589,435577,3071SP,2304425399
"7928129",LTE,BABBERICH,2010/02/15,2021/11/04,LTE,Zevenaar,205339,435472,6909DL,1617445703
"7928130",LTE,UTRECHT,2019/12/21,2020/01/21,LTE,Utrecht,134961,456757,3534BH,1061538910
"7928131",LTE,UTRECHT,1999/12/01,2020/09/30,LTE,Utrecht,137040,456750,3514AX,4002972441
"7928132",LTE,'S-GRAVENHAGE,2002/12/17,2019/10/10,LTE,'s-Gravenhage,84931,457237,2591SN,8433458247
"7928133",LTE,LEIDSCHENDAM,2004/06/07,2019/10/23,LTE,Leidschendam-Voorburg,90307,457175,2266GJ,6585430091
"7928134",LTE,DE BILT,1995/07/18,2020/09/30,LTE,De Bilt,142870,456800,3732HA,6660179113
"7928135",LTE,VORDEN,2012/09/04,2021/01/25,LTE,Bronckhorst,221913,457254,7251LW,6115301713
"7928136",LTE,EERBEEK,2003/05/16,2014/01/21,LTE,Brummen,201570,457147,6961EJ,2591621522
"7928137",LTE,'S-GRAVENHAGE,2002/12/24,2020/09/30,LTE,'s-Gravenhage,81700,457521,2596TC,3223221752
"7928138",LTE,'S-GRAVENHAGE,1996/05/14,2021/04/21,LTE,'s-Gravenhage,78762,457572,2583BE,2660657011
"7928139",LTE,VORDEN,2009/12/31,2020/11/20,LTE,Bronckhorst,213208,457330,7233SC,3675383477
"7928140",LTE,HAZERSWOUDE,2004/09/17,2020/06/26,LTE,Rijnwoude,100811,457327,2391AX,3020725436
"7928141",LTE,UTRECHT,2019/11/18,2019/12/18,LTE,Utrecht,132768,457189,3541BE,342522203
"7928142",LTE,EERBEEK,1998/04/16,2021/07/05,LTE,Brummen,200315,457352,6961HJ,329866953
"7928143",LTE,EIBERGEN,2008/09/16,2021/03/03,LTE,Berkelland,241632,457934,7151AB,1033326085
"7928144",LTE,'S-GRAVENHAGE,2000/07/14,2020/09/30,LTE,'s-Gravenhage,78294,457786,2583DG,5514031551
"7928145",LTE,UTRECHT,1996/09/04,2014/08/05,LTE,Utrecht,135780,457250,3552AJ,3845295875
"7928146",LTE,UTRECHT,1996/12/13,2020/03/19,LTE,Utrecht,137920,457250,3571PJ,7498717170
"7928147",LTE,UTRECHT,2012/05/02,2020/02/12,LTE,Utrecht,134105,457276,3534AM,3850544066
"7928148",LTE,UTRECHT,1996/07/16,2020/01/16,LTE,Utrecht,133111,457345,3542AA,455785663
"7928149",LTE,VLEUTEN,2000/12/07,2013/05/20,LTE,Utrecht,129435,457367,3451CC,7151993349
"7928150",LTE,UTRECHT,2004/05/10,2020/01/23,LTE,Utrecht,136284,457346,3515GB,1221747494
"7928151",LTE,LUNTEREN,2011/12/21,2020/09/18,LTE,Ede,171610,457376,6741HL,7141498998
"7928152",LTE,DE BILT,1998/09/09,2020/07/09,LTE,De Bilt,141190,457390,3732HJ,329734230
"7928153",LTE,BRUMMEN,2004/09/22,2016/07/13,LTE,Brummen,207595,457650,6971GV,1019014041
"7928154",LTE,ZEIST,1998/01/13,2020/07/31,LTE,Zeist,145924,457392,3705GK,9898853874
"7928155",LTE,EIBERGEN,2007/03/20,2021/04/22,LTE,Berkelland,240850,458136,7151MX,805096424
"7928156",LTE,ZEIST,2020/06/01,2020/07/01,LTE,Zeist,145876,457471,3712AE,1589403184
"7928157",LTE,UTRECHT,1998/02/02,2020/01/16,LTE,Utrecht,134732,457585,3553EB,1406861514
"7928158",LTE,'S-GRAVENHAGE,2009/05/14,2019/10/17,LTE,'s-Gravenhage,82005,458115,2597BA,2823648307
