's-Gravenhage,GSM 1800,3.0,83087.3301,455083.5
's-Gravenhage,UMTS,20.0,80420,455982
's-Gravenhage,LTE,22.6,79297,458202
's-Gravenhage,LTE,25.5,78506,452708
's-Gravenhage,LTE,21.6,78752.2679,455447
's-Gravenhage,UMTS,26.6,86260,452862
's-Gravenhage,GSM 900,25.9,80966.7321,454765
's-Gravenhage,GSM 900,3.0,81765,455020
's-Gravenhage,GSM 900,3.0,81622,454975
's-Gravenhage,GSM 1800,13.6,78004,454363
's-Gravenhage,GSM 1800,30.8,86700.9021,453453.618
's-Gravenhage,GSM 1800,27.6,87255,454208
's-Gravenhage,GSM 1800,20.0,80415.3301,455920.5
's-Gravenhage,GSM 1800,22.4,76848.3301,453243.5
's-Gravenhage,GSM 900,20.0,81275,455345
's-Gravenhage,GSM 1800,55.9,80933,452524
's-Gravenhage,GSM 900,19.0,78654.3301,458297.5
's-Gravenhage,GSM 900,28.8,78055.3301,455344.5
's-Gravenhage,GSM 1800,53.7,78589,451231
's-Gravenhage,GSM 900,36.2,79808,451807
's-Gravenhage,GSM 1800,55.0,82160.3301,455379.5
's-Gravenhage,GSM 900,27.7,78551.7321,457549
's-Gravenhage,GSM 900,22.4,79053,451436
's-Gravenhage,GSM 900,48.6,77445,450864
's-Gravenhage,GSM 900,22.5,74220.7321,451348
's-Gravenhage,GSM 1800,37.2,83100,454956
's-Gravenhage,GSM 1800,35.8,75914,452098
's-Gravenhage,GSM 900,10.0,82412,455671
's-Gravenhage,GSM 900,3.0,83110.3301,454951.5
's-Gravenhage,GSM 1800,22.0,81698.3301,455334.5
's-Gravenhage,GSM 900,26.0,82579.3301,457947.5
's-Gravenhage,GSM 900,3.0,82280,455480
's-Gravenhage,GSM 900,3.0,82150,455300
's-Gravenhage,GSM 1800,37.5,83175.3301,455636.5
's-Gravenhage,GSM 900,3.0,81272,457668
's-Gravenhage,GSM 900,18.8,77290,454575
's-Gravenhage,GSM 900,35.4,82215,454832
's-Gravenhage,GSM 1800,39.2,82230,454832
's-Gravenhage,GSM 900,34.4,79420.2679,456527
's-Gravenhage,GSM 900,50.0,82000,455223
's-Gravenhage,GSM 900,34.2,76770.7321,452208
's-Gravenhage,GSM 1800,20.4,81776.3301,457700.5
's-Gravenhage,GSM 1800,27.2,80729.3301,453405.5
's-Gravenhage,GSM 1800,20.4,80777,454402
's-Gravenhage,GSM 1800,21.3,84228,451028
's-Gravenhage,GSM 1800,29.4,84777,456600
's-Gravenhage,GSM 1800,54.8,79432.3301,455270.5
's-Gravenhage,GSM 1800,18.0,78498,454890
's-Gravenhage,GSM 900,3.0,80673,457321
